BeaufortForce,PictureName,WaveHeight(m),WindSpeed(m/s)
5,41001_2016_04_01_1410.jpg,2.24,10.5
5,41001_2016_04_01_1510.jpg,2.35,9.6
5,41001_2016_04_01_1610.jpg,2.27,10.2
5,41001_2016_04_01_1710.jpg,2.29,10.4
5,41001_2016_04_01_1810.jpg,2.47,10.1
5,41001_2016_04_01_1910.jpg,2.51,9.4
5,41001_2016_04_01_2010.jpg,2.29,9.7
5,41001_2016_04_01_2110.jpg,2.78,9.1
5,41001_2016_04_01_2210.jpg,2.69,11.1
5,41001_2016_04_01_2310.jpg,2.44,10.4
5,41001_2016_04_02_0010.jpg,2.53,10.0
5,41001_2016_04_02_0110.jpg,2.57,9.7
5,41001_2016_04_02_0210.jpg,2.62,9.4
5,41001_2016_04_02_0310.jpg,2.75,10.4
5,41001_2016_04_02_0410.jpg,2.7,10.3
5,41001_2016_04_02_0510.jpg,2.65,10.5
5,41001_2016_04_02_0610.jpg,3.06,10.4
5,41001_2016_04_02_0710.jpg,2.82,10.1
5,41001_2016_04_02_0810.jpg,2.7,10.4
5,41001_2016_04_02_0910.jpg,2.74,10.5
5,41001_2016_04_02_1010.jpg,2.72,10.1
5,41001_2016_04_02_1110.jpg,2.59,10.9
5,41001_2016_04_02_1210.jpg,2.43,10.0
6,41001_2016_04_02_1310.jpg,2.75,11.6
5,41001_2016_04_02_1410.jpg,2.63,11.0
5,41001_2016_04_02_1510.jpg,2.4,10.0
6,41001_2016_04_02_1610.jpg,2.93,12.4
8,41001_2016_04_02_1710.jpg,3.24,17.8
6,41001_2016_04_02_1810.jpg,3.29,13.9
6,41001_2016_04_02_1910.jpg,3.06,13.6
7,41001_2016_04_02_2010.jpg,4.18,14.8
7,41001_2016_04_02_2110.jpg,4.45,15.4
6,41001_2016_04_02_2210.jpg,4.63,13.8
6,41001_2016_04_02_2310.jpg,2.29,13.7
6,41001_2016_04_03_0010.jpg,4.71,13.1
6,41001_2016_04_03_0110.jpg,4.37,12.0
6,41001_2016_04_03_0210.jpg,,12.2
5,41001_2016_04_03_0310.jpg,,9.0
4,41001_2016_04_03_0410.jpg,2.05,7.3
4,41001_2016_04_03_0510.jpg,,8.6
7,41001_2016_04_03_0610.jpg,,15.0
7,41001_2016_04_03_0710.jpg,2.3,14.7
6,41001_2016_04_03_0810.jpg,2.94,14.3
7,41001_2016_04_03_0910.jpg,2.98,14.5
7,41001_2016_04_03_1010.jpg,4.22,15.2
7,41001_2016_04_03_1110.jpg,2.97,15.0
6,41001_2016_04_03_1210.jpg,3.38,14.4
6,41001_2016_04_03_1310.jpg,2.59,13.8
6,41001_2016_04_03_1410.jpg,3.28,14.2
6,41001_2016_04_03_1510.jpg,3.15,13.3
6,41001_2016_04_03_1610.jpg,2.29,12.1
5,41001_2016_04_03_1710.jpg,2.35,11.3
5,41001_2016_04_03_1810.jpg,1.94,10.1
5,41001_2016_04_03_1910.jpg,2.36,11.0
5,41001_2016_04_03_2010.jpg,1.8,10.1
4,41001_2016_04_03_2110.jpg,1.7,8.0
4,41001_2016_04_03_2210.jpg,1.61,8.1
4,41001_2016_04_03_2310.jpg,1.13,7.3
4,41001_2016_04_04_0010.jpg,1.1,6.6
3,41001_2016_04_04_0110.jpg,0.91,5.0
3,41001_2016_04_04_0210.jpg,0.78,5.1
3,41001_2016_04_04_0310.jpg,0.56,4.6
3,41001_2016_04_04_0410.jpg,0.49,3.7
1,41001_2016_04_04_0510.jpg,0.47,1.9
1,41001_2016_04_04_0610.jpg,0.42,2.0
1,41001_2016_04_04_0710.jpg,0.39,1.2
1,41001_2016_04_04_0810.jpg,0.37,1.0
1,41001_2016_04_04_0910.jpg,0.33,1.4
2,41001_2016_04_04_1010.jpg,0.34,2.2
1,41001_2016_04_04_1110.jpg,0.32,2.0
2,41001_2016_04_04_1210.jpg,0.29,2.2
2,41001_2016_04_04_1310.jpg,0.27,3.1
3,41001_2016_04_04_1410.jpg,0.29,4.0
4,41001_2016_04_04_1510.jpg,0.5,5.9
4,41001_2016_04_04_1610.jpg,0.42,5.8
3,41001_2016_04_04_1710.jpg,0.39,5.3
4,41001_2016_04_04_1810.jpg,0.57,5.8
4,41001_2016_04_04_1910.jpg,0.72,6.3
4,41001_2016_04_04_2010.jpg,1.0,7.5
4,41001_2016_04_04_2110.jpg,,7.8
4,41001_2016_04_04_2210.jpg,1.06,7.6
4,41001_2016_04_04_2310.jpg,0.96,6.9
4,41001_2016_04_05_0010.jpg,1.07,6.3
4,41001_2016_04_05_0110.jpg,1.16,6.9
4,41001_2016_04_05_0210.jpg,1.15,7.9
5,41001_2016_04_05_0300.jpg,1.35,8.8
4,41001_2016_04_05_0410.jpg,1.25,8.2
4,41001_2016_04_05_0500.jpg,1.3,8.2
5,41001_2016_04_05_0610.jpg,1.49,9.3
4,41001_2016_04_05_0710.jpg,1.73,8.5
5,41001_2016_04_05_0810.jpg,1.67,10.1
5,41001_2016_04_05_0910.jpg,1.71,9.6
5,41001_2016_04_05_1010.jpg,2.06,9.1
5,41001_2016_04_05_1110.jpg,2.08,9.0
5,41001_2016_04_05_1210.jpg,1.93,9.8
5,41001_2016_04_05_1310.jpg,1.92,10.0
5,41001_2016_04_05_1410.jpg,,9.5
6,41001_2016_04_05_1500.jpg,,13.3
6,41001_2016_04_05_1610.jpg,,13.4
7,41001_2016_04_05_1710.jpg,,14.9
4,41001_2016_04_05_1810.jpg,4.34,7.4
6,41001_2016_04_05_1910.jpg,4.31,13.9
6,41001_2016_04_05_2010.jpg,2.84,14.1
6,41001_2016_04_05_2110.jpg,2.98,13.0
6,41001_2016_04_05_2210.jpg,2.61,13.2
7,41001_2016_04_05_2310.jpg,2.95,15.3
7,41001_2016_04_06_0010.jpg,2.99,14.6
6,41001_2016_04_06_0110.jpg,2.81,13.8
6,41001_2016_04_06_0210.jpg,2.93,13.2
6,41001_2016_04_06_0310.jpg,2.4,13.5
6,41001_2016_04_06_0410.jpg,,13.7
6,41001_2016_04_06_0510.jpg,,13.6
6,41001_2016_04_06_0610.jpg,,12.0
5,41001_2016_04_06_0710.jpg,2.26,11.0
5,41001_2016_04_06_0810.jpg,2.08,11.0
5,41001_2016_04_06_0910.jpg,1.95,9.4
5,41001_2016_04_06_1010.jpg,,8.9
5,41001_2016_04_06_1110.jpg,1.69,10.1
4,41001_2016_04_06_1210.jpg,1.24,8.3
4,41001_2016_04_06_1310.jpg,1.2,6.5
3,41001_2016_04_06_1410.jpg,1.02,5.5
3,41001_2016_04_06_1510.jpg,0.74,5.1
3,41001_2016_04_06_1610.jpg,0.51,4.5
3,41001_2016_04_06_1710.jpg,0.46,3.9
3,41001_2016_04_06_1810.jpg,0.44,4.6
3,41001_2016_04_06_1910.jpg,,4.8
3,41001_2016_04_06_2010.jpg,0.47,3.9
4,41001_2016_04_06_2110.jpg,0.89,6.0
4,41001_2016_04_06_2210.jpg,1.0,6.3
4,41001_2016_04_06_2310.jpg,1.05,6.8
4,41001_2016_04_07_0010.jpg,1.24,7.4
4,41001_2016_04_07_0110.jpg,1.51,8.5
5,41001_2016_04_07_0210.jpg,1.24,9.2
5,41001_2016_04_07_0310.jpg,1.33,9.1
5,41001_2016_04_07_0410.jpg,1.25,9.2
5,41001_2016_04_07_0510.jpg,1.66,9.0
5,41001_2016_04_07_0610.jpg,2.05,10.4
5,41001_2016_04_07_0710.jpg,1.63,9.4
5,41001_2016_04_07_0810.jpg,1.85,9.8
5,41001_2016_04_07_0910.jpg,1.84,10.3
5,41001_2016_04_07_1010.jpg,1.97,10.3
6,41001_2016_04_07_1110.jpg,2.25,12.3
6,41001_2016_04_07_1210.jpg,2.72,12.4
6,41001_2016_04_07_1310.jpg,2.93,12.6
6,41001_2016_04_07_1410.jpg,2.98,13.0
6,41001_2016_04_07_1510.jpg,3.09,14.2
6,41001_2016_04_07_1610.jpg,3.61,13.7
6,41001_2016_04_07_1710.jpg,3.52,13.6
7,41001_2016_04_07_1810.jpg,3.59,15.0
7,41001_2016_04_07_1910.jpg,3.95,15.7
7,41001_2016_04_07_2010.jpg,4.1,14.8
7,41001_2016_04_07_2110.jpg,4.57,15.3
7,41001_2016_04_07_2210.jpg,4.14,14.7
6,41001_2016_04_07_2310.jpg,4.74,12.3
6,41001_2016_04_08_0010.jpg,4.12,12.3
6,41001_2016_04_08_0110.jpg,,14.1
6,41001_2016_04_08_0210.jpg,,13.1
6,41001_2016_04_08_0310.jpg,,12.1
5,41001_2016_04_08_0410.jpg,,9.2
6,41001_2016_04_08_0510.jpg,3.08,11.4
5,41001_2016_04_08_0610.jpg,,10.2
5,41001_2016_04_08_0710.jpg,,10.6
5,41001_2016_04_08_0810.jpg,,10.6
5,41001_2016_04_08_0910.jpg,,9.3
5,41001_2016_04_08_1010.jpg,2.48,9.7
4,41001_2016_04_08_1110.jpg,2.75,8.6
4,41001_2016_04_08_1210.jpg,1.91,8.6
4,41001_2016_04_08_1310.jpg,1.64,8.3
4,41001_2016_04_08_1410.jpg,1.98,7.2
4,41001_2016_04_08_1510.jpg,3.06,8.1
5,41001_2016_04_08_1610.jpg,1.7,10.4
4,41001_2016_04_08_1710.jpg,1.76,7.7
4,41001_2016_04_08_1810.jpg,1.97,7.6
4,41001_2016_04_08_1910.jpg,1.56,7.6
4,41001_2016_04_08_2000.jpg,2.58,8.7
4,41001_2016_04_08_2110.jpg,,8.6
4,41001_2016_04_08_2210.jpg,,8.7
4,41001_2016_04_08_2310.jpg,1.29,6.9
5,41001_2016_04_09_0010.jpg,1.21,11.3
6,41001_2016_04_09_0110.jpg,1.22,12.0
4,41001_2016_04_09_0210.jpg,1.32,7.8
4,41001_2016_04_09_0310.jpg,0.7,5.8
2,41001_2016_04_09_0410.jpg,0.56,3.3
2,41001_2016_04_09_0510.jpg,0.53,3.3
2,41001_2016_04_09_0610.jpg,0.51,3.1
2,41001_2016_04_09_0710.jpg,0.48,2.9
1,41001_2016_04_09_0810.jpg,0.58,1.9
3,41001_2016_04_09_0900.jpg,0.52,4.8
4,41001_2016_04_09_1010.jpg,1.15,6.1
4,41001_2016_04_09_1110.jpg,1.89,7.9
4,41001_2016_04_09_1210.jpg,1.23,8.7
4,41001_2016_04_09_1310.jpg,1.18,6.7
6,41001_2016_04_09_1410.jpg,1.16,11.5
6,41001_2016_04_09_1510.jpg,1.85,13.3
6,41001_2016_04_09_1610.jpg,,13.5
6,41001_2016_04_09_1710.jpg,,14.1
6,41001_2016_04_09_1810.jpg,,14.1
6,41001_2016_04_09_1910.jpg,,12.8
6,41001_2016_04_09_2010.jpg,,12.0
4,41048_2018_08_19_0010.jpg,0.4,6.1
4,41048_2018_08_19_0110.jpg,0.4,6.0
3,41048_2018_08_19_0210.jpg,0.35,4.1
4,41048_2018_08_19_0310.jpg,0.57,5.9
4,41048_2018_08_19_0410.jpg,0.6,5.8
4,41048_2018_08_19_0510.jpg,0.58,5.8
4,41048_2018_08_19_0610.jpg,0.62,5.9
4,41048_2018_08_19_0710.jpg,0.71,5.7
4,41048_2018_08_19_0800.jpg,0.58,5.9
3,41048_2018_08_19_0910.jpg,0.6,5.4
4,41048_2018_08_19_1010.jpg,0.58,5.7
3,41048_2018_08_19_1110.jpg,0.58,5.2
3,41048_2018_08_19_1210.jpg,0.6,5.5
3,41048_2018_08_19_1310.jpg,0.53,5.1
3,41048_2018_08_19_1410.jpg,0.56,5.0
3,41048_2018_08_19_1450.jpg,0.56,5.3
3,41048_2018_08_19_1610.jpg,0.44,5.2
3,41048_2018_08_19_1710.jpg,0.51,4.7
3,41048_2018_08_19_1810.jpg,0.54,5.2
3,41048_2018_08_19_1910.jpg,0.48,5.2
3,41048_2018_08_19_2010.jpg,0.45,4.7
3,41048_2018_08_19_2110.jpg,0.43,4.9
3,41048_2018_08_19_2210.jpg,0.45,4.9
3,41048_2018_08_19_2310.jpg,0.43,4.6
3,41048_2018_08_20_0010.jpg,0.43,5.3
3,41048_2018_08_20_0110.jpg,0.35,4.3
3,41048_2018_08_20_0210.jpg,0.33,4.6
3,41048_2018_08_20_0310.jpg,0.37,4.1
3,41048_2018_08_20_0410.jpg,0.34,4.5
3,41048_2018_08_20_0500.jpg,0.34,4.3
3,41048_2018_08_20_0610.jpg,0.32,4.2
3,41048_2018_08_20_0710.jpg,0.35,4.3
3,41048_2018_08_20_0810.jpg,0.32,4.1
2,41048_2018_08_20_0910.jpg,0.33,3.2
2,41048_2018_08_20_1010.jpg,0.33,2.6
2,41048_2018_08_20_1110.jpg,0.32,3.2
2,41048_2018_08_20_1210.jpg,0.31,3.0
2,41048_2018_08_20_1310.jpg,0.29,3.3
3,41048_2018_08_20_1410.jpg,0.27,3.9
3,41048_2018_08_20_1510.jpg,0.28,4.1
3,41048_2018_08_20_1610.jpg,0.3,3.8
2,41048_2018_08_20_1710.jpg,0.28,3.5
2,41048_2018_08_20_1810.jpg,0.28,2.9
2,41048_2018_08_20_1910.jpg,0.25,2.7
2,41048_2018_08_20_2010.jpg,0.26,3.1
2,41048_2018_08_20_2110.jpg,0.25,3.0
2,41048_2018_08_20_2200.jpg,0.22,3.0
2,41048_2018_08_20_2310.jpg,0.21,3.1
2,41048_2018_08_21_0010.jpg,0.23,3.4
3,41048_2018_08_21_0110.jpg,0.22,3.8
3,41048_2018_08_21_0210.jpg,0.23,3.9
2,41048_2018_08_21_0310.jpg,0.22,3.5
3,41048_2018_08_21_0410.jpg,0.3,4.1
2,41048_2018_08_21_0510.jpg,0.3,3.6
3,41048_2018_08_21_0610.jpg,0.32,4.6
3,41048_2018_08_21_0710.jpg,0.31,4.2
3,41048_2018_08_21_0810.jpg,0.36,4.8
3,41048_2018_08_21_0910.jpg,0.32,4.7
3,41048_2018_08_21_1110.jpg,0.4,4.2
3,41048_2018_08_21_1200.jpg,0.55,5.2
1,41048_2018_08_21_1310.jpg,0.51,2.0
3,41048_2018_08_21_1410.jpg,0.68,4.5
3,41048_2018_08_21_1510.jpg,0.48,5.5
3,41048_2018_08_21_1610.jpg,0.55,5.6
4,41048_2018_08_21_1710.jpg,0.59,6.0
3,41048_2018_08_21_1810.jpg,0.63,4.9
4,41048_2018_08_21_1910.jpg,0.58,6.4
4,41048_2018_08_21_1950.jpg,0.58,6.5
4,41048_2018_08_21_2110.jpg,0.62,6.0
3,41048_2018_08_21_2200.jpg,0.58,5.4
3,41048_2018_08_21_2310.jpg,0.54,4.6
3,41048_2018_08_21_2350.jpg,0.54,5.3
3,41048_2018_08_22_0110.jpg,0.39,4.4
3,41048_2018_08_22_0210.jpg,0.39,4.3
3,41048_2018_08_22_0310.jpg,0.51,5.6
3,41048_2018_08_22_0410.jpg,0.46,5.5
3,41048_2018_08_22_0510.jpg,0.5,5.1
4,41048_2018_08_22_0610.jpg,0.56,6.0
4,41048_2018_08_22_0710.jpg,0.6,6.0
4,41048_2018_08_22_0800.jpg,0.65,5.9
4,41048_2018_08_22_0910.jpg,0.67,6.1
4,41048_2018_08_22_1000.jpg,0.66,6.0
4,41048_2018_08_22_1110.jpg,0.71,6.6
4,41048_2018_08_22_1200.jpg,0.68,7.6
4,41048_2018_08_22_1310.jpg,0.8,7.9
4,41048_2018_08_22_1400.jpg,0.74,7.5
4,41048_2018_08_22_1510.jpg,,7.0
4,41048_2018_08_22_1610.jpg,0.77,7.3
4,41048_2018_08_22_1700.jpg,0.77,6.7
4,41048_2018_08_22_1810.jpg,0.72,7.2
4,41048_2018_08_22_1910.jpg,0.76,6.6
4,41048_2018_08_22_2010.jpg,0.75,6.2
4,41048_2018_08_22_2110.jpg,0.71,6.3
4,41048_2018_08_22_2210.jpg,0.8,6.2
3,41048_2018_08_22_2310.jpg,0.8,5.1
3,41048_2018_08_23_0000.jpg,0.76,5.6
4,41048_2018_08_23_0110.jpg,0.69,5.7
4,41048_2018_08_23_0210.jpg,0.87,5.8
4,41048_2018_08_23_0310.jpg,0.86,6.6
4,41048_2018_08_23_0410.jpg,0.85,6.9
4,41048_2018_08_23_0510.jpg,0.97,6.8
4,41048_2018_08_23_0610.jpg,0.93,7.5
4,41048_2018_08_23_0710.jpg,0.95,7.9
4,41048_2018_08_23_0810.jpg,1.03,7.4
4,41048_2018_08_23_0910.jpg,1.02,7.5
4,41048_2018_08_23_1000.jpg,1.08,7.1
4,41048_2018_08_23_1110.jpg,1.05,7.3
4,41048_2018_08_23_1210.jpg,1.06,7.4
4,41048_2018_08_23_1310.jpg,1.0,6.6
4,41048_2018_08_23_1410.jpg,0.99,7.5
4,41048_2018_08_23_1510.jpg,1.06,6.3
4,41048_2018_08_23_1610.jpg,0.85,6.5
4,41048_2018_08_23_1710.jpg,0.77,7.2
4,41048_2018_08_23_1810.jpg,0.97,5.9
4,41048_2018_08_23_1910.jpg,0.99,6.0
4,41048_2018_08_23_2010.jpg,0.92,6.2
4,41048_2018_08_23_2110.jpg,0.88,5.8
3,41048_2018_08_23_2200.jpg,0.54,5.6
3,41048_2018_08_23_2310.jpg,0.46,5.3
3,41048_2018_08_24_0010.jpg,0.47,3.7
3,41048_2018_08_24_0110.jpg,0.42,4.2
2,41048_2018_08_24_0210.jpg,0.37,3.5
2,41048_2018_08_24_0310.jpg,0.35,3.1
2,41048_2018_08_24_0410.jpg,0.38,2.8
3,41048_2018_08_24_0450.jpg,0.38,5.1
3,41048_2018_08_24_0610.jpg,0.41,4.3
2,41048_2018_08_24_0710.jpg,0.37,2.6
2,41048_2018_08_24_0800.jpg,0.37,3.2
2,41048_2018_08_24_0910.jpg,0.34,3.2
3,41048_2018_08_24_1010.jpg,0.37,4.3
3,41048_2018_08_24_1100.jpg,0.37,4.1
2,41048_2018_08_24_1210.jpg,0.72,3.2
4,41048_2018_08_24_1300.jpg,0.68,5.7
4,41048_2018_08_24_1410.jpg,0.62,6.1
3,41048_2018_08_24_1510.jpg,0.62,5.1
3,41048_2018_08_24_1610.jpg,0.67,5.6
4,41048_2018_08_24_1710.jpg,0.59,7.5
4,41048_2018_08_24_1810.jpg,0.66,6.6
4,41048_2018_08_24_1910.jpg,0.76,6.5
2,41048_2018_08_24_2010.jpg,0.43,2.5
3,41048_2018_08_24_2110.jpg,0.55,3.7
3,41048_2018_08_24_2210.jpg,0.7,5.4
3,41048_2018_08_24_2310.jpg,0.54,5.5
2,41048_2018_08_25_0010.jpg,0.75,3.4
2,41048_2018_08_25_0110.jpg,0.49,2.6
3,41048_2018_08_25_0210.jpg,0.38,4.6
3,41048_2018_08_25_0310.jpg,0.55,4.1
3,41048_2018_08_25_0410.jpg,0.57,5.4
3,41048_2018_08_25_0510.jpg,0.68,5.2
4,41048_2018_08_25_0610.jpg,0.68,5.8
4,41048_2018_08_25_0710.jpg,0.73,6.2
4,41048_2018_08_25_0810.jpg,0.83,6.5
4,41048_2018_08_25_0910.jpg,0.71,6.5
4,41048_2018_08_25_1000.jpg,0.71,6.2
4,41048_2018_08_25_1110.jpg,0.68,5.7
4,41048_2018_08_25_1200.jpg,0.81,6.1
4,41048_2018_08_25_1310.jpg,0.73,5.7
4,41048_2018_08_25_1410.jpg,0.7,5.7
3,41048_2018_08_25_1510.jpg,0.64,5.0
3,41048_2018_08_25_1610.jpg,0.55,4.7
3,41048_2018_08_25_1710.jpg,0.38,4.4
3,41048_2018_08_25_1810.jpg,0.4,3.9
2,41048_2018_08_25_1910.jpg,0.36,3.3
2,41048_2018_08_25_2000.jpg,0.35,2.5
2,41048_2018_08_25_2100.jpg,0.38,3.5
2,41048_2018_08_25_2200.jpg,0.38,3.3
2,41048_2018_08_25_2310.jpg,0.34,3.4
2,41048_2018_08_26_0010.jpg,0.34,3.2
3,41048_2018_08_26_0110.jpg,0.34,3.9
3,41048_2018_08_26_0210.jpg,0.42,5.0
3,41048_2018_08_26_0310.jpg,0.43,5.0
3,41048_2018_08_26_0410.jpg,0.49,4.9
3,41048_2018_08_26_0510.jpg,0.41,5.2
3,41048_2018_08_26_0610.jpg,0.49,5.2
3,41048_2018_08_26_0700.jpg,0.47,5.1
3,41048_2018_08_26_0810.jpg,0.45,4.3
3,41048_2018_08_26_0910.jpg,0.43,3.8
2,41048_2018_08_26_1010.jpg,0.47,3.6
2,41048_2018_08_26_1110.jpg,0.36,2.1
2,41048_2018_08_26_1200.jpg,0.37,3.2
2,41048_2018_08_26_1310.jpg,0.34,2.7
2,41048_2018_08_26_1410.jpg,0.33,2.5
2,41048_2018_08_26_1510.jpg,0.32,2.5
1,41048_2018_08_26_1610.jpg,0.31,1.6
1,41048_2018_08_26_1710.jpg,0.32,1.8
1,41048_2018_08_26_1800.jpg,0.32,1.8
1,41048_2018_08_26_1910.jpg,0.27,0.7
1,41048_2018_08_26_2010.jpg,0.27,1.6
1,41048_2018_08_26_2110.jpg,0.26,1.2
1,41048_2018_08_26_2210.jpg,0.27,0.7
1,41048_2018_08_26_2310.jpg,0.3,1.3
3,41048_2018_08_27_0000.jpg,0.27,5.1
0,41048_2018_08_27_0110.jpg,0.27,0.5
2,41048_2018_08_27_0210.jpg,0.61,3.1
2,41048_2018_08_27_0310.jpg,0.25,3.0
1,41048_2018_08_27_0410.jpg,0.27,1.6
1,41048_2018_08_27_0510.jpg,0.29,1.7
1,41048_2018_08_27_0610.jpg,0.26,1.4
2,41048_2018_08_27_0710.jpg,0.28,2.5
1,41048_2018_08_27_0810.jpg,0.25,1.8
1,41048_2018_08_27_0900.jpg,0.25,2.0
1,41048_2018_08_27_1010.jpg,0.28,1.6
1,41048_2018_08_27_1110.jpg,0.26,1.2
1,41048_2018_08_27_1210.jpg,0.24,1.2
1,41048_2018_08_27_1310.jpg,0.23,1.3
1,41048_2018_08_27_1400.jpg,0.23,0.8
1,41048_2018_08_27_1510.jpg,0.25,1.4
1,41048_2018_08_27_1610.jpg,0.2,1.6
1,41048_2018_08_27_1710.jpg,0.22,0.8
1,41048_2018_08_27_1810.jpg,0.2,1.5
1,41048_2018_08_27_1900.jpg,0.18,0.9
0,41048_2018_08_27_2010.jpg,0.18,0.4
1,41048_2018_08_27_2100.jpg,0.2,0.7
1,41048_2018_08_27_2210.jpg,0.19,1.2
1,41048_2018_08_27_2310.jpg,0.2,1.3
1,41048_2018_08_28_0010.jpg,0.2,0.7
0,41048_2018_08_28_0110.jpg,0.21,0.2
0,41048_2018_08_28_0210.jpg,0.23,0.5
1,41048_2018_08_28_0310.jpg,0.22,0.7
0,41048_2018_08_28_0410.jpg,0.22,0.1
0,41048_2018_08_28_0510.jpg,0.19,0.4
1,41048_2018_08_28_0610.jpg,0.21,0.8
1,41048_2018_08_28_0710.jpg,0.21,0.8
1,41048_2018_08_28_0810.jpg,0.2,0.9
0,41048_2018_08_28_0910.jpg,0.2,0.5
1,41048_2018_08_28_1010.jpg,0.19,0.6
0,41048_2018_08_28_1100.jpg,0.19,0.2
4,41048_2018_08_28_1210.jpg,0.19,6.7
0,41048_2018_08_28_1310.jpg,0.17,0.4
1,41048_2018_08_28_1410.jpg,0.19,0.7
1,41048_2018_08_28_1510.jpg,0.2,0.6
1,41048_2018_08_28_1610.jpg,0.19,0.6
2,41048_2018_08_28_1710.jpg,0.17,2.5
2,41048_2018_08_28_1900.jpg,0.17,2.3
1,41048_2018_08_28_2010.jpg,0.15,1.3
1,41048_2018_08_28_2100.jpg,0.15,1.1
0,41048_2018_08_28_2210.jpg,0.15,0.5
0,41048_2018_08_28_2310.jpg,0.19,0.0
1,41048_2018_08_29_0010.jpg,0.17,1.1
1,41048_2018_08_29_0110.jpg,0.17,0.8
1,41048_2018_08_29_0210.jpg,0.17,1.2
1,41048_2018_08_29_0310.jpg,0.17,0.8
1,41048_2018_08_29_0410.jpg,0.16,0.9
1,41048_2018_08_29_0510.jpg,0.17,1.6
1,41048_2018_08_29_0610.jpg,0.15,1.7
1,41048_2018_08_29_0710.jpg,0.17,1.6
3,41048_2018_08_29_0810.jpg,0.16,3.8
2,41048_2018_08_29_0910.jpg,0.18,2.8
4,41048_2018_08_29_1010.jpg,0.16,5.7
2,41048_2018_08_29_1110.jpg,0.15,3.0
2,41048_2018_08_29_1210.jpg,0.14,3.0
2,41048_2018_08_29_1310.jpg,0.14,3.0
2,41048_2018_08_29_1410.jpg,0.14,2.9
2,41048_2018_08_29_1510.jpg,0.13,3.5
2,41048_2018_08_29_1610.jpg,0.12,2.6
2,41048_2018_08_29_1710.jpg,0.13,2.4
1,41048_2018_08_29_1810.jpg,0.13,1.8
1,41048_2018_08_29_1910.jpg,0.13,1.3
1,41048_2018_08_29_2010.jpg,0.12,1.4
3,41048_2018_08_29_2100.jpg,0.13,3.7
1,41048_2018_08_29_2210.jpg,0.13,1.3
1,41048_2018_08_29_2310.jpg,0.13,0.9
1,41048_2018_08_30_0010.jpg,0.14,1.3
1,41048_2018_08_30_0110.jpg,0.15,1.0
0,41048_2018_08_30_0210.jpg,0.13,0.2
0,41048_2018_08_30_0310.jpg,0.13,0.4
0,41048_2018_08_30_0410.jpg,0.14,0.1
1,41048_2018_08_30_0510.jpg,0.13,0.9
1,41048_2018_08_30_0610.jpg,0.13,1.7
2,41048_2018_08_30_0710.jpg,0.13,2.2
2,41048_2018_08_30_0810.jpg,0.13,2.6
2,41048_2018_08_30_0900.jpg,0.13,3.4
2,41048_2018_08_30_1010.jpg,0.12,3.1
2,41048_2018_08_30_1110.jpg,0.13,2.3
1,41048_2018_08_30_1210.jpg,0.14,2.0
2,41048_2018_08_30_1310.jpg,0.13,3.0
2,41048_2018_08_30_1410.jpg,0.15,2.8
2,41048_2018_08_30_1500.jpg,0.15,2.7
2,41048_2018_08_30_1610.jpg,0.15,2.1
2,41048_2018_08_30_1700.jpg,0.13,2.6
1,41048_2018_08_30_1810.jpg,0.13,2.0
2,41048_2018_08_30_1910.jpg,0.14,2.8
1,41048_2018_08_30_2010.jpg,0.11,1.5
1,41048_2018_08_30_2110.jpg,0.12,1.6
1,41048_2018_08_30_2210.jpg,0.13,1.6
1,41048_2018_08_30_2310.jpg,0.12,1.4
2,41048_2018_08_31_0010.jpg,0.11,2.1
3,41048_2018_08_31_0110.jpg,0.14,4.2
2,41048_2018_08_31_0210.jpg,0.14,3.2
2,41048_2018_08_31_0300.jpg,0.14,3.0
2,41048_2018_08_31_0410.jpg,0.14,2.2
1,41048_2018_08_31_0510.jpg,0.13,1.7
2,41048_2018_08_31_0550.jpg,0.13,2.5
2,41048_2018_08_31_0710.jpg,0.14,2.5
1,41048_2018_08_31_0810.jpg,0.14,1.3
1,41048_2018_08_31_0910.jpg,0.15,0.6
1,41048_2018_08_31_1000.jpg,0.14,1.7
2,41048_2018_08_31_1110.jpg,0.14,2.4
3,41048_2018_08_31_1300.jpg,0.15,3.8
3,41048_2018_08_31_1410.jpg,0.16,4.0
3,41048_2018_08_31_1510.jpg,0.18,4.1
3,41048_2018_08_31_1610.jpg,0.18,4.1
3,41048_2018_08_31_1710.jpg,0.21,4.5
2,41048_2018_08_31_1810.jpg,0.22,3.5
3,41048_2018_08_31_1910.jpg,0.18,4.0
3,41048_2018_08_31_2010.jpg,0.21,3.7
2,41048_2018_08_31_2110.jpg,0.21,3.3
3,41048_2018_08_31_2210.jpg,0.25,4.4
3,41048_2018_08_31_2310.jpg,0.24,4.3
3,41048_2018_09_01_0000.jpg,0.23,4.0
3,41048_2018_09_01_0110.jpg,0.22,4.3
3,41048_2018_09_01_0210.jpg,0.22,4.3
2,41048_2018_09_01_0310.jpg,0.22,3.6
2,41048_2018_09_01_0410.jpg,0.21,2.5
2,41048_2018_09_01_0510.jpg,0.21,2.8
2,41048_2018_09_01_0610.jpg,0.19,3.1
2,41048_2018_09_01_0710.jpg,0.2,2.4
2,41048_2018_09_01_0810.jpg,0.21,3.1
2,41048_2018_09_01_0910.jpg,0.21,3.3
3,41048_2018_09_01_1010.jpg,0.22,3.8
2,41048_2018_09_01_1110.jpg,0.22,3.4
