PictureName,WindSpeed(m/s),WaveHeight(m/s),BeaufortForce
Z25A_2019_04_09_1510.jpg,7.0,MM,4
Z25A_2019_04_09_1410.jpg,8.0,MM,4
Z25A_2019_04_09_1310.jpg,6.0,MM,4
Z25A_2019_04_09_1210.jpg,5.0,MM,3
Z25A_2019_04_09_1110.jpg,2.0,MM,1
Z25A_2019_04_09_1010.jpg,4.0,MM,3
Z25A_2019_04_09_0910.jpg,7.0,MM,4
Z25A_2019_04_09_0810.jpg,6.0,MM,4
W04A_2019_04_10_0250.jpg,6.0,1.8,4
W04A_2019_04_10_0210.jpg,6.0,MM,4
W04A_2019_04_10_0110.jpg,6.0,MM,4
W04A_2019_04_10_0010.jpg,5.0,MM,3
W04A_2019_04_09_2310.jpg,5.0,MM,3
W04A_2019_04_09_2210.jpg,5.0,MM,3
W04A_2019_04_09_2110.jpg,6.0,MM,4
W04A_2019_04_09_2010.jpg,5.0,MM,3
W04A_2019_04_09_1900.jpg,5.0,MM,3
W04A_2019_04_09_1810.jpg,5.0,MM,3
W04A_2019_04_09_1710.jpg,5.0,MM,3
W04A_2019_04_09_1610.jpg,6.0,MM,4
W04A_2019_04_09_1510.jpg,5.0,MM,3
W04A_2019_04_09_1410.jpg,5.0,MM,3
W04A_2019_04_09_1310.jpg,5.0,MM,3
W04A_2019_04_09_1210.jpg,5.0,MM,3
W04A_2019_04_09_1110.jpg,5.0,MM,3
W04A_2019_04_09_1010.jpg,6.0,MM,4
W04A_2019_04_09_0910.jpg,7.0,MM,4
W04A_2019_04_09_0810.jpg,7.0,MM,4
W04A_2019_04_09_0710.jpg,6.0,MM,4
W04A_2019_04_09_0610.jpg,6.0,MM,4
W04A_2019_04_09_0510.jpg,6.0,MM,4
W04A_2019_04_09_0410.jpg,7.0,MM,4
W04A_2019_04_09_0310.jpg,7.0,MM,4
W04A_2019_04_09_0210.jpg,6.0,MM,4
W04A_2019_04_09_0110.jpg,7.0,MM,4
W04A_2019_04_09_0010.jpg,7.0,MM,4
W04A_2019_04_08_2310.jpg,7.0,MM,4
W04A_2019_04_08_2210.jpg,6.0,MM,4
W04A_2019_04_08_2110.jpg,6.0,MM,4
W04A_2019_04_08_2010.jpg,6.0,MM,4
W04A_2019_04_08_1910.jpg,7.0,MM,4
W04A_2019_04_08_1810.jpg,7.0,MM,4
W04A_2019_04_08_1710.jpg,7.0,MM,4
W04A_2019_04_08_1610.jpg,7.0,MM,4
W04A_2019_04_08_1510.jpg,7.0,MM,4
W04A_2019_04_08_1410.jpg,7.0,MM,4
W04A_2019_04_08_1310.jpg,6.0,MM,4
W04A_2019_04_08_1210.jpg,6.0,MM,4
W04A_2019_04_08_1110.jpg,7.0,MM,4
W04A_2019_04_08_1010.jpg,6.0,MM,4
W04A_2019_04_08_0910.jpg,6.0,MM,4
W04A_2019_04_08_0810.jpg,6.0,MM,4
W04A_2019_04_08_0710.jpg,6.0,MM,4
W04A_2019_04_08_0610.jpg,5.0,MM,3
W04A_2019_04_08_0510.jpg,5.0,MM,3
W04A_2019_04_08_0410.jpg,5.0,MM,3
W04A_2019_04_08_0310.jpg,4.0,MM,3
W04A_2019_04_08_0210.jpg,5.0,MM,3
W04A_2019_04_08_0110.jpg,5.0,MM,3
W04A_2019_04_08_0010.jpg,5.0,MM,3
W04A_2019_04_07_2310.jpg,4.0,MM,3
W04A_2019_04_07_2210.jpg,5.0,MM,3
W04A_2019_04_07_2110.jpg,4.0,MM,3
W04A_2019_04_07_2010.jpg,4.0,MM,3
W04A_2019_04_07_1910.jpg,3.0,MM,2
W04A_2019_04_07_1810.jpg,3.0,MM,2
W04A_2019_04_07_1710.jpg,2.0,MM,1
W04A_2019_04_07_1610.jpg,1.0,MM,1
W04A_2019_04_07_1510.jpg,2.0,MM,1
W04A_2019_04_07_1400.jpg,2.0,MM,1
W04A_2019_04_07_1310.jpg,1.0,MM,1
W04A_2019_04_07_1210.jpg,1.0,MM,1
W04A_2019_04_07_1110.jpg,3.0,MM,2
W04A_2019_04_07_1010.jpg,4.0,MM,3
W04A_2019_04_07_0910.jpg,5.0,MM,3
W04A_2019_04_07_0810.jpg,6.0,MM,4
W04A_2019_04_07_0710.jpg,5.0,MM,3
W04A_2019_04_07_0610.jpg,6.0,MM,4
W04A_2019_04_07_0510.jpg,6.0,MM,4
Z23A_2019_04_10_0310.jpg,16.0,MM,7
Z23A_2019_04_10_0210.jpg,16.0,MM,7
Z23A_2019_04_10_0110.jpg,16.0,MM,7
Z23A_2019_04_10_0010.jpg,17.0,MM,7
Z23A_2019_04_09_2310.jpg,15.0,MM,7
Z23A_2019_04_09_2210.jpg,15.0,MM,7
Z23A_2019_04_09_2110.jpg,15.0,MM,7
Z23A_2019_04_09_2010.jpg,14.0,MM,6
Z23A_2019_04_09_1910.jpg,13.0,MM,6
Z23A_2019_04_09_1810.jpg,14.0,MM,6
Z23A_2019_04_09_1710.jpg,13.0,MM,6
Z23A_2019_04_09_1610.jpg,13.0,MM,6
Z23A_2019_04_09_1510.jpg,12.0,MM,6
Z23A_2019_04_09_1410.jpg,14.0,MM,6
Z23A_2019_04_09_1310.jpg,13.0,MM,6
Z23A_2019_04_09_1210.jpg,13.0,MM,6
Z23A_2019_04_09_1110.jpg,12.0,MM,6
Z23A_2019_04_09_1010.jpg,11.0,MM,5
Z23A_2019_04_09_0910.jpg,9.0,MM,5
Z23A_2019_04_09_0810.jpg,9.0,MM,5
Z23A_2019_04_09_0710.jpg,9.0,MM,5
Z23A_2019_04_09_0610.jpg,10.0,MM,5
Z23A_2019_04_09_0510.jpg,9.0,MM,5
Z23A_2019_04_09_0410.jpg,9.0,MM,5
Z23A_2019_04_09_0310.jpg,8.0,MM,4
Z23A_2019_04_09_0210.jpg,7.0,MM,4
Z23A_2019_04_09_0110.jpg,4.0,MM,3
Z23A_2019_04_09_0010.jpg,4.0,MM,3
Z23A_2019_04_08_2310.jpg,5.0,MM,3
Z23A_2019_04_08_2210.jpg,5.0,MM,3
Z23A_2019_04_08_2110.jpg,5.0,MM,3
Z23A_2019_04_08_2010.jpg,4.0,MM,3
Z23A_2019_04_08_1910.jpg,5.0,MM,3
Z23A_2019_04_08_1810.jpg,5.0,MM,3
Z23A_2019_04_08_1710.jpg,4.0,MM,3
Z23A_2019_04_08_1610.jpg,4.0,MM,3
Z23A_2019_04_08_1510.jpg,4.0,MM,3
Z23A_2019_04_08_1410.jpg,4.0,MM,3
Z23A_2019_04_08_1310.jpg,3.0,MM,2
Z23A_2019_04_08_1210.jpg,2.0,MM,1
Z23A_2019_04_08_1110.jpg,1.0,MM,1
Z23A_2019_04_08_1010.jpg,2.0,MM,1
Z23A_2019_04_08_0910.jpg,2.0,MM,1
Z23A_2019_04_08_0810.jpg,3.0,MM,2
Z23A_2019_04_08_0710.jpg,3.0,MM,2
Z23A_2019_04_08_0610.jpg,3.0,MM,2
Z23A_2019_04_08_0510.jpg,2.0,MM,1
Z23A_2019_04_08_0410.jpg,2.0,MM,1
Z23A_2019_04_08_0310.jpg,1.0,MM,1
Z23A_2019_04_08_0210.jpg,1.0,MM,1
Z23A_2019_04_08_0110.jpg,3.0,MM,2
Z23A_2019_04_08_0010.jpg,3.0,MM,2
Z23A_2019_04_07_2310.jpg,3.0,MM,2
Z23A_2019_04_07_2210.jpg,3.0,MM,2
Z23A_2019_04_07_2110.jpg,4.0,MM,3
Z23A_2019_04_07_2010.jpg,3.0,MM,2
Z23A_2019_04_07_1910.jpg,4.0,MM,3
Z23A_2019_04_07_1810.jpg,4.0,MM,3
Z23A_2019_04_07_1710.jpg,3.0,MM,2
Z23A_2019_04_07_1610.jpg,2.0,MM,1
Z23A_2019_04_07_1510.jpg,3.0,MM,2
Z23A_2019_04_07_1410.jpg,4.0,MM,3
Z23A_2019_04_07_1310.jpg,4.0,MM,3
Z23A_2019_04_07_1210.jpg,3.0,MM,2
Z23A_2019_04_07_1110.jpg,4.0,MM,3
Z23A_2019_04_07_1010.jpg,5.0,MM,3
Z23A_2019_04_07_0910.jpg,6.0,MM,4
Z23A_2019_04_07_0810.jpg,6.0,MM,4
Z23A_2019_04_07_0710.jpg,6.0,MM,4
Z23A_2019_04_07_0610.jpg,6.0,MM,4
Z23A_2019_04_07_0510.jpg,6.0,MM,4
Z26A_2019_04_10_0310.jpg,15.0,MM,7
Z26A_2019_04_10_0210.jpg,14.0,MM,6
Z26A_2019_04_10_0110.jpg,15.0,MM,7
Z26A_2019_04_10_0010.jpg,14.0,MM,6
Z26A_2019_04_09_2310.jpg,15.0,MM,7
Z26A_2019_04_09_2150.jpg,13.0,3.3,6
Z26A_2019_04_09_2110.jpg,13.0,MM,6
Z26A_2019_04_09_2010.jpg,12.0,MM,6
Z26A_2019_04_09_1910.jpg,11.0,MM,5
Z26A_2019_04_09_1810.jpg,10.0,MM,5
Z26A_2019_04_09_1710.jpg,12.0,MM,6
Z26A_2019_04_09_1610.jpg,12.0,MM,6
Z26A_2019_04_09_1510.jpg,12.0,MM,6
Z26A_2019_04_09_1410.jpg,11.0,MM,5
Z26A_2019_04_09_1310.jpg,11.0,MM,5
Z26A_2019_04_09_1210.jpg,11.0,MM,5
Z26A_2019_04_09_1110.jpg,10.0,MM,5
Z26A_2019_04_09_1010.jpg,11.0,MM,5
Z26A_2019_04_09_0910.jpg,10.0,MM,5
Z26A_2019_04_09_0810.jpg,8.0,MM,4
Z26A_2019_04_09_0710.jpg,6.0,MM,4
Z26A_2019_04_09_0610.jpg,6.0,MM,4
Z26A_2019_04_09_0510.jpg,7.0,MM,4
Z26A_2019_04_09_0410.jpg,7.0,MM,4
Z26A_2019_04_09_0310.jpg,8.0,MM,4
Z26A_2019_04_09_0210.jpg,7.0,MM,4
Z26A_2019_04_09_0110.jpg,5.0,MM,3
Z26A_2019_04_09_0010.jpg,3.0,MM,2
Z26A_2019_04_08_2310.jpg,4.0,MM,3
Z26A_2019_04_08_2210.jpg,4.0,MM,3
Z26A_2019_04_08_2110.jpg,5.0,MM,3
Z26A_2019_04_08_2010.jpg,7.0,MM,4
Z26A_2019_04_08_1850.jpg,8.0,2.8,4
Z26A_2019_04_08_1810.jpg,9.0,MM,5
Z26A_2019_04_08_1710.jpg,8.0,MM,4
Z26A_2019_04_08_1610.jpg,8.0,MM,4
Z26A_2019_04_08_1510.jpg,8.0,MM,4
Z26A_2019_04_08_1410.jpg,8.0,MM,4
Z26A_2019_04_08_1310.jpg,7.0,MM,4
Z26A_2019_04_08_1210.jpg,7.0,MM,4
Z26A_2019_04_08_1110.jpg,7.0,MM,4
Z26A_2019_04_08_1010.jpg,7.0,MM,4
Z26A_2019_04_08_0910.jpg,7.0,MM,4
Z26A_2019_04_08_0810.jpg,7.0,MM,4
Z26A_2019_04_08_0710.jpg,6.0,MM,4
Z26A_2019_04_08_0610.jpg,5.0,MM,3
Z26A_2019_04_08_0510.jpg,6.0,MM,4
Z26A_2019_04_08_0410.jpg,8.0,MM,4
Z26A_2019_04_08_0310.jpg,7.0,MM,4
Z26A_2019_04_08_0210.jpg,8.0,MM,4
Z26A_2019_04_08_0110.jpg,8.0,MM,4
Z26A_2019_04_08_0010.jpg,7.0,MM,4
Z26A_2019_04_07_2310.jpg,7.0,MM,4
Z26A_2019_04_07_2210.jpg,8.0,MM,4
Z26A_2019_04_07_2110.jpg,9.0,MM,5
Z26A_2019_04_07_2010.jpg,8.0,MM,4
Z26A_2019_04_07_1910.jpg,9.0,MM,5
Z26A_2019_04_07_1810.jpg,9.0,MM,5
Z26A_2019_04_07_1710.jpg,8.0,MM,4
Z26A_2019_04_07_1610.jpg,8.0,MM,4
Z26A_2019_04_07_1510.jpg,6.0,MM,4
Z26A_2019_04_07_1410.jpg,7.0,MM,4
Z26A_2019_04_07_1310.jpg,7.0,MM,4
Z26A_2019_04_07_1210.jpg,6.0,MM,4
Z26A_2019_04_07_1110.jpg,6.0,MM,4
Z26A_2019_04_07_1010.jpg,7.0,MM,4
Z26A_2019_04_07_0910.jpg,7.0,MM,4
Z26A_2019_04_07_0810.jpg,7.0,MM,4
Z26A_2019_04_07_0710.jpg,9.0,MM,5
Z26A_2019_04_07_0610.jpg,9.0,MM,5
Z26A_2019_04_07_0510.jpg,10.0,MM,5
Z39A_2019_04_10_0310.jpg,10.0,MM,5
Z39A_2019_04_10_0210.jpg,9.0,MM,5
Z39A_2019_04_10_0110.jpg,MM,MM,0
Z39A_2019_04_10_0010.jpg,10.0,MM,5
Z39A_2019_04_09_2310.jpg,9.0,MM,5
Z39A_2019_04_09_2210.jpg,9.0,MM,5
Z39A_2019_04_09_2110.jpg,9.0,MM,5
Z39A_2019_04_09_2010.jpg,9.0,MM,5
Z39A_2019_04_09_1910.jpg,7.0,MM,4
Z39A_2019_04_09_1810.jpg,7.0,MM,4
Z39A_2019_04_09_1710.jpg,5.0,MM,3
Z39A_2019_04_09_1610.jpg,6.0,MM,4
Z39A_2019_04_09_1510.jpg,9.0,MM,5
Z39A_2019_04_09_1410.jpg,9.0,MM,5
Z39A_2019_04_09_1250.jpg,10.0,MM,5
Z39A_2019_04_09_1210.jpg,10.0,MM,5
Z39A_2019_04_09_1110.jpg,9.0,MM,5
Z39A_2019_04_09_1010.jpg,MM,MM,0
Z39A_2019_04_09_0910.jpg,7.0,MM,4
Z39A_2019_04_09_0810.jpg,8.0,MM,4
Z39A_2019_04_09_0710.jpg,7.0,MM,4
Z39A_2019_04_09_0610.jpg,MM,MM,0
Z39A_2019_04_09_0510.jpg,7.0,MM,4
Z39A_2019_04_09_0410.jpg,7.0,MM,4
Z39A_2019_04_09_0310.jpg,6.0,MM,4
Z39A_2019_04_09_0210.jpg,MM,MM,0
Z39A_2019_04_09_0110.jpg,5.0,MM,3
Z39A_2019_04_09_0010.jpg,5.0,MM,3
Z39A_2019_04_08_2310.jpg,MM,MM,0
Z39A_2019_04_08_2210.jpg,4.0,MM,3
Z39A_2019_04_08_2110.jpg,5.0,MM,3
Z39A_2019_04_08_2010.jpg,6.0,MM,4
Z39A_2019_04_08_1910.jpg,6.0,MM,4
Z39A_2019_04_08_1810.jpg,7.0,MM,4
Z39A_2019_04_08_1710.jpg,8.0,MM,4
Z39A_2019_04_08_1610.jpg,8.0,MM,4
Z39A_2019_04_08_1510.jpg,8.0,MM,4
Z39A_2019_04_08_1410.jpg,8.0,MM,4
Z39A_2019_04_08_1310.jpg,7.0,MM,4
Z39A_2019_04_08_1210.jpg,8.0,MM,4
Z39A_2019_04_08_1110.jpg,9.0,MM,5
Z39A_2019_04_08_1010.jpg,10.0,MM,5
Z39A_2019_04_08_0910.jpg,11.0,MM,5
Z39A_2019_04_08_0810.jpg,11.0,MM,5
Z39A_2019_04_08_0710.jpg,11.0,MM,5
Z39A_2019_04_08_0610.jpg,11.0,MM,5
Z39A_2019_04_08_0510.jpg,12.0,MM,6
Z39A_2019_04_08_0410.jpg,12.0,MM,6
Z39A_2019_04_08_0310.jpg,12.0,MM,6
Z39A_2019_04_08_0210.jpg,14.0,MM,6
Z39A_2019_04_08_0110.jpg,14.0,MM,6
Z39A_2019_04_08_0010.jpg,12.0,MM,6
Z39A_2019_04_07_2310.jpg,13.0,MM,6
Z39A_2019_04_07_2210.jpg,14.0,MM,6
Z39A_2019_04_07_2110.jpg,12.0,MM,6
Z39A_2019_04_07_2010.jpg,13.0,MM,6
Z39A_2019_04_07_1910.jpg,14.0,MM,6
Z39A_2019_04_07_1810.jpg,13.0,MM,6
Z39A_2019_04_07_1710.jpg,13.0,MM,6
Z39A_2019_04_07_1610.jpg,12.0,MM,6
Z39A_2019_04_07_1510.jpg,14.0,MM,6
Z39A_2019_04_07_1410.jpg,13.0,MM,6
Z39A_2019_04_07_1310.jpg,13.0,MM,6
Z39A_2019_04_07_1210.jpg,13.0,MM,6
Z39A_2019_04_07_1110.jpg,14.0,MM,6
Z39A_2019_04_07_1010.jpg,14.0,MM,6
Z39A_2019_04_07_0910.jpg,15.0,MM,7
Z39A_2019_04_07_0810.jpg,14.0,MM,6
Z39A_2019_04_07_0710.jpg,14.0,MM,6
Z39A_2019_04_07_0610.jpg,12.0,MM,6
Z39A_2019_04_07_0510.jpg,12.0,MM,6
Z08A_2019_04_10_0310.jpg,6.0,MM,4
Z08A_2019_04_10_0210.jpg,6.0,MM,4
Z08A_2019_04_10_0110.jpg,7.0,MM,4
Z08A_2019_04_10_0010.jpg,7.0,MM,4
Z08A_2019_04_09_2310.jpg,6.0,MM,4
Z08A_2019_04_09_2210.jpg,7.0,MM,4
Z08A_2019_04_09_2110.jpg,6.0,MM,4
Z08A_2019_04_09_2010.jpg,5.0,MM,3
Z08A_2019_04_09_1910.jpg,6.0,MM,4
Z08A_2019_04_09_1810.jpg,8.0,MM,4
Z08A_2019_04_09_1710.jpg,9.0,MM,5
Z08A_2019_04_09_1610.jpg,8.0,MM,4
Z08A_2019_04_09_1510.jpg,7.0,MM,4
Z08A_2019_04_09_1350.jpg,9.0,3.4,5
Z08A_2019_04_09_1310.jpg,10.0,MM,5
Z08A_2019_04_09_1210.jpg,11.0,MM,5
Z08A_2019_04_09_1110.jpg,10.0,MM,5
Z08A_2019_04_09_1000.jpg,10.0,MM,5
Z08A_2019_04_09_0910.jpg,10.0,MM,5
Z08A_2019_04_09_0810.jpg,11.0,MM,5
Z08A_2019_04_09_0710.jpg,11.0,MM,5
Z08A_2019_04_09_0610.jpg,10.0,MM,5
Z08A_2019_04_09_0510.jpg,9.0,MM,5
Z08A_2019_04_09_0410.jpg,9.0,MM,5
Z08A_2019_04_09_0310.jpg,7.0,MM,4
Z08A_2019_04_09_0210.jpg,9.0,MM,5
Z08A_2019_04_09_0110.jpg,8.0,MM,4
Z08A_2019_04_09_0010.jpg,9.0,MM,5
Z08A_2019_04_08_2310.jpg,8.0,MM,4
Z08A_2019_04_08_2210.jpg,7.0,MM,4
Z08A_2019_04_08_2110.jpg,7.0,MM,4
Z08A_2019_04_08_2010.jpg,6.0,MM,4
Z08A_2019_04_08_1910.jpg,5.0,MM,3
Z08A_2019_04_08_1810.jpg,6.0,MM,4
Z08A_2019_04_08_1710.jpg,6.0,MM,4
Z08A_2019_04_08_1610.jpg,5.0,MM,3
Z08A_2019_04_08_1510.jpg,5.0,MM,3
Z08A_2019_04_08_1410.jpg,5.0,MM,3
Z08A_2019_04_08_1310.jpg,5.0,MM,3
Z08A_2019_04_08_1210.jpg,5.0,MM,3
Z08A_2019_04_08_1110.jpg,6.0,MM,4
Z08A_2019_04_08_1010.jpg,6.0,MM,4
Z08A_2019_04_08_0910.jpg,7.0,MM,4
Z08A_2019_04_08_0810.jpg,8.0,MM,4
Z08A_2019_04_08_0710.jpg,8.0,MM,4
Z08A_2019_04_08_0610.jpg,7.0,MM,4
Z08A_2019_04_08_0510.jpg,6.0,MM,4
Z08A_2019_04_08_0410.jpg,8.0,MM,4
Z08A_2019_04_08_0310.jpg,8.0,MM,4
Z08A_2019_04_08_0210.jpg,7.0,MM,4
Z08A_2019_04_08_0110.jpg,5.0,MM,3
Z08A_2019_04_08_0010.jpg,4.0,MM,3
Z08A_2019_04_07_2310.jpg,3.0,MM,2
Z08A_2019_04_07_2210.jpg,3.0,MM,2
Z08A_2019_04_07_2110.jpg,1.0,MM,1
Z08A_2019_04_07_2010.jpg,2.0,MM,1
Z08A_2019_04_07_1910.jpg,3.0,MM,2
Z08A_2019_04_07_1810.jpg,1.0,MM,1
Z08A_2019_04_07_1710.jpg,2.0,MM,1
Z08A_2019_04_07_1610.jpg,3.0,MM,2
Z08A_2019_04_07_1510.jpg,4.0,MM,3
Z08A_2019_04_07_1410.jpg,4.0,MM,3
Z08A_2019_04_07_1310.jpg,6.0,MM,4
Z08A_2019_04_07_1210.jpg,8.0,MM,4
Z08A_2019_04_07_1110.jpg,11.0,MM,5
Z08A_2019_04_07_1010.jpg,12.0,MM,6
Z08A_2019_04_07_0910.jpg,13.0,MM,6
Z08A_2019_04_07_0810.jpg,14.0,MM,6
Z08A_2019_04_07_0710.jpg,15.0,MM,7
Z08A_2019_04_07_0610.jpg,16.0,MM,7
Z08A_2019_04_07_0510.jpg,10.0,MM,5
Z91A_2019_04_10_0310.jpg,10.0,MM,5
Z91A_2019_04_10_0210.jpg,12.0,MM,6
Z91A_2019_04_10_0110.jpg,13.0,MM,6
Z91A_2019_04_10_0000.jpg,15.0,MM,7
Z91A_2019_04_09_2310.jpg,14.0,MM,6
Z91A_2019_04_09_2210.jpg,15.0,MM,7
Z91A_2019_04_09_2110.jpg,14.0,MM,6
Z91A_2019_04_09_2010.jpg,13.0,MM,6
Z91A_2019_04_09_1910.jpg,12.0,MM,6
Z57A_2019_04_10_0210.jpg,14.0,MM,6
Z57A_2019_04_09_2310.jpg,14.0,MM,6
Z57A_2019_04_09_2110.jpg,15.0,MM,7
Z57A_2019_04_09_1810.jpg,13.0,MM,6
Z57A_2019_04_09_1600.jpg,13.0,MM,6
Z57A_2019_04_09_1410.jpg,15.0,MM,7
Z57A_2019_04_09_1110.jpg,13.0,MM,6
Z57A_2019_04_09_1010.jpg,13.0,MM,6
Z29A_2019_04_10_0310.jpg,7.0,MM,4
Z29A_2019_04_10_0210.jpg,7.0,MM,4
Z29A_2019_04_10_0110.jpg,8.0,MM,4
Z29A_2019_04_10_0010.jpg,8.0,MM,4
Z29A_2019_04_09_2310.jpg,8.0,MM,4
Z29A_2019_04_09_2210.jpg,8.0,MM,4
Z29A_2019_04_09_2110.jpg,8.0,MM,4
Z29A_2019_04_09_2010.jpg,7.0,MM,4
Z29A_2019_04_09_1910.jpg,7.0,MM,4
Z29A_2019_04_09_1810.jpg,6.0,MM,4
Z29A_2019_04_09_1710.jpg,7.0,MM,4
Z29A_2019_04_09_1610.jpg,7.0,MM,4
Z29A_2019_04_09_1510.jpg,7.0,MM,4
Z29A_2019_04_09_1410.jpg,8.0,MM,4
Z29A_2019_04_09_1310.jpg,8.0,MM,4
Z29A_2019_04_09_1210.jpg,8.0,MM,4
Z29A_2019_04_09_1110.jpg,9.0,MM,5
Z29A_2019_04_09_1010.jpg,8.0,MM,4
Z29A_2019_04_09_0910.jpg,9.0,MM,5
Z29A_2019_04_09_0810.jpg,9.0,MM,5
Z29A_2019_04_09_0710.jpg,9.0,MM,5
Z29A_2019_04_09_0610.jpg,8.0,MM,4
Z29A_2019_04_09_0510.jpg,7.0,MM,4
Z29A_2019_04_09_0410.jpg,8.0,MM,4
Z29A_2019_04_09_0310.jpg,9.0,MM,5
Z29A_2019_04_09_0210.jpg,8.0,MM,4
Z29A_2019_04_09_0110.jpg,7.0,MM,4
Z29A_2019_04_09_0010.jpg,6.0,MM,4
Z29A_2019_04_08_2310.jpg,8.0,MM,4
Z29A_2019_04_08_2210.jpg,6.0,MM,4
Z29A_2019_04_08_2110.jpg,6.0,MM,4
Z29A_2019_04_08_2010.jpg,6.0,MM,4
Z29A_2019_04_08_1910.jpg,6.0,MM,4
Z29A_2019_04_08_1810.jpg,7.0,MM,4
Z29A_2019_04_08_1710.jpg,6.0,MM,4
Z29A_2019_04_08_1610.jpg,6.0,MM,4
Z29A_2019_04_08_1510.jpg,5.0,MM,3
Z29A_2019_04_08_1410.jpg,6.0,MM,4
Z29A_2019_04_08_1310.jpg,6.0,MM,4
Z29A_2019_04_08_1210.jpg,7.0,MM,4
Z29A_2019_04_08_1110.jpg,6.0,MM,4
Z29A_2019_04_08_1010.jpg,5.0,MM,3
Z29A_2019_04_08_0910.jpg,5.0,MM,3
Z29A_2019_04_08_0810.jpg,7.0,MM,4
Z29A_2019_04_08_0710.jpg,6.0,MM,4
Z29A_2019_04_08_0610.jpg,7.0,MM,4
Z29A_2019_04_08_0510.jpg,5.0,MM,3
Z29A_2019_04_08_0410.jpg,5.0,MM,3
Z29A_2019_04_08_0310.jpg,7.0,MM,4
Z29A_2019_04_08_0210.jpg,7.0,MM,4
Z29A_2019_04_08_0110.jpg,10.0,MM,5
Z29A_2019_04_08_0010.jpg,9.0,MM,5
Z29A_2019_04_07_2310.jpg,10.0,MM,5
Z29A_2019_04_07_2210.jpg,10.0,MM,5
Z29A_2019_04_07_2110.jpg,11.0,MM,5
Z29A_2019_04_07_2010.jpg,9.0,MM,5
Z29A_2019_04_07_1910.jpg,9.0,MM,5
Z29A_2019_04_07_1810.jpg,8.0,MM,4
Z29A_2019_04_07_1710.jpg,10.0,MM,5
Z29A_2019_04_07_1610.jpg,9.0,MM,5
Z29A_2019_04_07_1510.jpg,8.0,MM,4
Z29A_2019_04_07_1410.jpg,7.0,MM,4
Z29A_2019_04_07_1310.jpg,7.0,MM,4
Z29A_2019_04_07_1210.jpg,9.0,MM,5
Z29A_2019_04_07_1110.jpg,9.0,MM,5
Z29A_2019_04_07_1010.jpg,8.0,MM,4
Z29A_2019_04_07_0910.jpg,9.0,MM,5
Z29A_2019_04_07_0810.jpg,9.0,MM,5
Z29A_2019_04_07_0710.jpg,9.0,MM,5
Z29A_2019_04_07_0610.jpg,9.0,MM,5
Z29A_2019_04_07_0510.jpg,9.0,MM,5
Z07A_2019_04_10_0210.jpg,8.0,MM,4
Z07A_2019_04_10_0110.jpg,7.0,MM,4
Z07A_2019_04_10_0010.jpg,7.0,MM,4
Z07A_2019_04_09_2310.jpg,7.0,MM,4
Z07A_2019_04_09_2210.jpg,8.0,MM,4
Z07A_2019_04_09_2110.jpg,7.0,MM,4
Z07A_2019_04_09_2010.jpg,7.0,MM,4
Z07A_2019_04_09_1910.jpg,7.0,MM,4
Z07A_2019_04_09_1810.jpg,6.0,MM,4
Z07A_2019_04_09_1710.jpg,6.0,MM,4
Z07A_2019_04_09_1610.jpg,5.0,MM,3
Z07A_2019_04_09_1510.jpg,6.0,MM,4
Z07A_2019_04_09_1410.jpg,7.0,MM,4
Z07A_2019_04_09_1310.jpg,7.0,MM,4
Z07A_2019_04_09_1210.jpg,7.0,MM,4
Z07A_2019_04_09_1110.jpg,8.0,MM,4
Z07A_2019_04_09_1010.jpg,7.0,MM,4
Z07A_2019_04_09_0910.jpg,8.0,MM,4
Z07A_2019_04_09_0810.jpg,7.0,MM,4
Z07A_2019_04_09_0710.jpg,7.0,MM,4
Z07A_2019_04_09_0610.jpg,7.0,MM,4
Z07A_2019_04_09_0510.jpg,7.0,MM,4
Z07A_2019_04_09_0410.jpg,7.0,MM,4
Z07A_2019_04_09_0310.jpg,7.0,MM,4
Z07A_2019_04_09_0210.jpg,7.0,MM,4
Z07A_2019_04_09_0110.jpg,6.0,MM,4
Z07A_2019_04_09_0010.jpg,6.0,MM,4
Z07A_2019_04_08_2310.jpg,MM,MM,0
Z07A_2019_04_08_2210.jpg,6.0,MM,4
Z07A_2019_04_08_2110.jpg,7.0,MM,4
Z07A_2019_04_08_2010.jpg,8.0,MM,4
Z07A_2019_04_08_1910.jpg,7.0,MM,4
Z07A_2019_04_08_1810.jpg,7.0,MM,4
Z07A_2019_04_08_1710.jpg,8.0,MM,4
Z07A_2019_04_08_1610.jpg,7.0,MM,4
Z07A_2019_04_08_1510.jpg,6.0,MM,4
Z07A_2019_04_08_1410.jpg,6.0,MM,4
Z07A_2019_04_08_1310.jpg,7.0,MM,4
Z07A_2019_04_08_1210.jpg,8.0,MM,4
Z07A_2019_04_08_1110.jpg,8.0,MM,4
Z07A_2019_04_08_1010.jpg,8.0,MM,4
Z07A_2019_04_08_0910.jpg,8.0,MM,4
Z07A_2019_04_08_0810.jpg,8.0,MM,4
Z07A_2019_04_08_0710.jpg,8.0,MM,4
Z07A_2019_04_08_0610.jpg,8.0,MM,4
Z07A_2019_04_08_0510.jpg,8.0,MM,4
Z07A_2019_04_08_0410.jpg,8.0,MM,4
Z07A_2019_04_08_0310.jpg,7.0,MM,4
Z07A_2019_04_08_0200.jpg,7.0,MM,4
Z07A_2019_04_08_0110.jpg,7.0,MM,4
